iso2,year,m014,m1524,m2534,m3544,m4554,m5564,m65,f014,f1524,f2534,f3544,f4554,f5564,f65
RU,2001,26,2124,4317,5912,5435,2026,941,37,1019,1315,1374,1040,442,598
RU,2002,0,2081,4497,6003,5810,2074,1061,0,1120,1496,1492,1100,452,632
RU,2003,0,2128,4812,5979,5924,2014,1058,0,1156,1753,1537,1281,462,698
RU,2004,18,2355,5079,6165,6053,2167,1184,45,1399,2051,1695,1415,528,736
RU,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU,2006,18,2445,5774,5923,6342,2440,1120,40,1514,2207,1703,1492,560,757
RU,2007,20,2492,6008,5874,6363,2491,1291,40,1444,2418,1684,1454,653,871
RU,2008,12,2495,6475,6005,6300,2687,1147,33,1467,2569,1707,1530,687,835
RU,2009,22,2510,6544,5722,5952,2822,1014,33,1464,2602,1739,1390,713,824
RU,2010,8,2228,6276,5571,5361,2787,920,28,1247,2554,1719,1182,745,790
RU,2011,15,1826,5726,5338,4928,2664,845,36,1139,2394,1643,1166,719,752
RU,2012,17,1568,5472,5115,4446,2629,839,31,997,2292,1595,1081,637,748
RU,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RW,2000,155,466,974,824,393,129,56,105,396,473,309,109,52,14
RW,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RW,2002,13,96,167,184,79,38,13,15,98,113,58,22,15,8
RW,2003,32,364,517,424,270,83,48,36,312,340,161,79,41,17
RW,2004,52,561,722,595,353,171,64,73,460,469,293,150,53,25
RW,2005,45,494,713,592,408,142,71,73,483,442,262,157,60,29
RW,2006,25,598,769,591,407,182,100,80,494,467,259,139,72,37
RW,2007,51,523,805,556,352,168,91,81,477,468,245,131,70,35
RW,2008,33,528,811,573,373,191,125,65,439,472,280,161,82,40
RW,2009,25,519,829,650,390,196,114,46,388,464,266,184,70,43
RW,2010,48,430,741,526,325,202,126,48,399,448,261,128,65,38
RW,2011,42,423,795,500,376,210,124,50,358,398,235,146,87,67
RW,2012,22,375,768,519,341,214,123,40,327,393,208,116,66,59
RW,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KN,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KN,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
KN,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
KN,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KN,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KN,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KN,2006,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
KN,2007,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
KN,2008,0,0,0,0,3,0,0,0,0,1,0,1,0,0
KN,2009,0,0,0,2,1,1,0,0,0,0,0,0,0,0
KN,2010,0,0,0,0,1,0,0,0,0,0,1,0,0,0
KN,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KN,2012,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KN,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LC,2000,0,0,0,1,0,1,2,0,1,0,1,0,1,0
LC,2001,0,1,1,0,1,3,0,NA,NA,NA,NA,NA,NA,NA
LC,2002,NA,NA,1,1,1,2,1,NA,NA,NA,NA,1,1,NA
LC,2003,0,0,0,1,2,2,2,0,1,1,0,3,2,1
LC,2004,0,0,0,1,2,2,2,0,2,3,0,0,0,3
LC,2005,0,0,0,0,2,1,2,1,1,0,1,1,0,2
LC,2006,NA,NA,NA,NA,3,5,5,NA,NA,NA,NA,NA,1,1
LC,2007,NA,NA,3,3,2,4,3,NA,NA,NA,NA,1,NA,1
LC,2008,0,2,0,2,2,2,1,1,0,1,3,2,1,2
LC,2009,0,1,0,2,1,2,0,0,0,0,1,0,0,0
LC,2010,0,0,1,2,0,1,2,0,0,0,1,0,1,1
LC,2011,0,0,1,1,0,3,2,0,0,0,0,0,0,0
LC,2012,0,2,0,1,4,0,2,0,1,0,0,0,1,0
LC,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VC,2000,0,1,0,4,2,0,1,1,0,0,0,0,0,0
VC,2001,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
VC,2002,NA,NA,NA,1,1,2,2,NA,NA,1,NA,NA,NA,1
VC,2003,NA,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,1
VC,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VC,2005,0,0,0,2,1,0,2,0,0,1,0,1,0,0
VC,2006,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,2
VC,2007,0,0,1,3,0,1,0,0,0,0,0,0,0,0
VC,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VC,2009,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
VC,2010,0,0,1,0,3,0,2,0,0,1,0,0,1,0
VC,2011,0,0,2,2,2,0,0,0,0,1,0,1,0,0
VC,2012,0,1,5,1,3,5,4,0,1,3,1,3,0,0
VC,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WS,2000,0,3,1,1,1,2,1,0,2,1,1,0,0,0
WS,2001,1,3,1,1,0,0,1,0,1,1,2,1,1,1
WS,2002,0,1,2,0,1,1,1,1,4,5,0,2,0,0
WS,2003,NA,2,NA,NA,NA,1,NA,NA,2,2,2,NA,2,1
WS,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WS,2005,0,4,0,1,1,0,0,0,2,0,2,0,1,0
WS,2006,NA,3,2,1,1,1,2,NA,3,NA,NA,1,NA,NA
WS,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WS,2008,0,1,0,0,0,1,0,0,1,1,1,0,0,1
WS,2009,NA,NA,NA,1,NA,111,111,NA,NA,NA,1,11,11,1111
WS,2010,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA
WS,2011,0,1,0,0,0,0,0,0,2,1,0,1,0,1
WS,2012,0,4,3,1,1,1,0,1,1,0,1,1,0,1
WS,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2000,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
SM,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST,2000,1,5,11,4,7,3,10,3,7,15,5,7,4,15
ST,2001,0,7,14,6,6,5,12,1,4,10,4,8,6,14
ST,2002,1,7,6,2,2,2,2,0,6,5,2,3,2,2
ST,2003,1,2,4,5,3,0,1,0,3,7,8,1,0,0
ST,2004,3,5,7,6,5,2,3,1,4,5,5,2,1,1
ST,2005,2,5,7,6,4,5,2,1,4,5,3,2,3,0
ST,2006,0,5,8,4,2,1,2,1,4,7,0,0,1,1
ST,2007,0,4,12,8,4,4,0,0,9,6,3,3,5,0
ST,2008,1,5,13,5,6,1,0,2,5,6,6,2,0,0
ST,2009,0,2,10,8,4,6,0,1,4,10,4,2,1,0
ST,2010,0,10,14,7,1,0,1,0,5,4,3,2,0,0
ST,2011,0,5,9,8,7,1,4,2,2,10,4,1,0,0
ST,2012,1,6,11,8,8,2,0,0,6,10,6,0,0,1
ST,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SA,2000,0,131,268,213,158,86,107,28,172,182,79,51,50,70
SA,2001,7,141,221,163,135,62,106,28,161,163,88,44,39,44
SA,2002,11,148,309,211,138,104,110,28,186,194,72,60,51,52
SA,2003,5,150,285,200,145,102,107,18,210,181,75,58,51,59
SA,2004,4,202,289,217,163,89,85,24,204,171,80,53,47,64
SA,2005,8,182,276,201,175,70,107,31,205,184,98,73,51,61
SA,2006,10,256,323,229,169,94,101,39,226,211,107,56,37,56
SA,2007,8,246,312,219,187,111,92,30,298,197,110,71,39,64
SA,2008,16,295,334,184,153,93,102,33,274,271,137,85,48,83
SA,2009,15,280,386,257,200,129,105,43,260,245,112,61,55,53
SA,2010,14,335,458,242,210,116,102,33,239,271,105,70,49,58
SA,2011,4,227,406,225,225,113,106,35,200,245,110,64,49,46
SA,2012,13,228,394,214,210,133,96,28,207,236,107,50,49,63
SA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SN,2000,60,772,1297,857,470,279,189,77,521,540,376,217,107,61
SN,2001,77,908,1331,890,498,258,226,90,540,531,333,204,113,95
SN,2002,58,815,1271,813,488,279,212,61,545,523,317,210,118,86
SN,2003,50,1005,1438,896,531,293,250,77,629,600,398,212,122,86
SN,2004,60,1085,1464,915,506,264,213,73,620,485,324,211,139,78
SN,2005,71,1050,1561,904,533,274,236,83,709,568,351,185,116,81
SN,2006,60,1124,1606,919,553,292,230,74,676,572,360,204,124,88
SN,2007,57,1053,1722,875,549,329,251,73,761,603,378,241,121,95
SN,2008,67,1274,1767,907,593,351,228,79,816,659,368,230,148,97
SN,2009,66,1362,1790,1035,638,335,250,108,815,660,352,231,127,114
SN,2010,81,1351,1793,972,590,329,221,81,835,643,332,217,136,105
SN,2011,75,1264,1835,981,582,335,214,88,807,664,362,208,144,74
SN,2012,84,1454,2036,1121,597,365,224,125,836,715,383,263,155,90
SN,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RS,2005,3,62,96,118,156,112,132,6,69,76,55,49,22,149
RS,2006,6,87,91,107,167,83,144,7,78,74,43,44,44,152
RS,2007,0,42,59,102,163,94,106,2,38,52,43,43,26,135
RS,2008,3,66,89,111,149,135,139,3,68,66,46,51,37,169
RS,2009,1,76,67,111,119,105,145,5,63,59,55,38,44,167
RS,2010,2,76,70,93,116,83,109,5,66,74,46,39,34,164
RS,2011,2,60,73,74,122,112,101,5,46,59,43,30,20,129
RS,2012,1,70,72,77,98,86,77,4,46,66,38,31,35,118
RS,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YU,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YU,2001,3,52,48,44,34,31,18,5,49,46,23,25,23,20
YU,2002,7,37,53,44,29,22,33,9,46,48,19,17,19,19
YU,2003,1,51,64,70,113,54,61,1,44,58,38,28,20,54
YU,2004,4,61,106,125,182,128,157,3,66,89,75,48,41,145
SC,2000,NA,NA,2,4,1,1,NA,NA,NA,1,0,1,1,NA
SC,2001,0,0,2,4,0,2,2,0,0,2,0,1,0,1
SC,2002,0,1,3,1,0,1,1,0,0,0,0,0,0,2
SC,2003,0,1,0,0,1,2,0,0,0,0,0,0,0,0
SC,2004,0,0,2,0,3,2,0,0,0,1,2,2,1,0
SC,2005,0,2,1,2,1,0,0,0,0,1,1,0,0,0
SC,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SC,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SC,2008,0,0,1,0,1,0,2,0,0,0,0,0,0,0
SC,2009,0,0,4,1,1,1,2,0,0,1,0,1,0,0
SC,2010,0,0,0,6,0,0,1,0,2,0,0,0,0,0
SC,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SC,2012,0,0,1,2,2,0,0,0,0,1,1,1,0,1
SC,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,2000,18,287,486,361,190,113,47,27,249,298,225,92,49,30
SL,2001,19,268,546,406,230,123,51,36,279,292,234,120,61,27
SL,2002,23,317,561,427,246,102,58,31,300,382,284,133,48,26
SL,2003,19,351,564,481,264,149,77,26,308,394,249,122,77,32
SL,2004,19,417,659,581,364,153,130,40,304,440,319,170,89,50
SL,2005,45,490,792,651,397,226,124,54,393,518,312,207,114,47
SL,2006,43,485,851,709,446,216,166,68,375,536,357,207,111,59
SL,2007,45,538,1032,797,520,258,172,74,398,568,468,255,143,79
SL,2008,NA,625,1062,938,573,265,188,NA,460,609,501,269,153,83
SL,2009,44,737,1073,905,621,280,195,66,524,645,506,260,146,90
SL,2010,64,718,1176,1076,663,320,254,77,648,742,556,293,180,131
SL,2011,75,825,1224,1099,781,334,287,115,678,796,543,343,219,116
SL,2012,70,858,1324,1213,841,416,274,80,703,861,667,391,201,132
SL,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,2000,1,8,9,34,51,26,64,1,9,8,7,9,5,16
SG,2001,1,6,19,39,70,66,76,1,5,7,19,15,9,24
SG,2002,0,14,28,73,88,65,130,2,10,15,30,32,24,38
SG,2003,1,17,28,68,96,80,133,0,6,26,30,20,20,58
SG,2004,1,12,32,56,83,75,119,0,6,15,18,17,19,48
SG,2005,0,8,25,61,94,96,118,0,5,20,33,29,20,43
SG,2006,2,7,31,67,107,75,106,0,19,22,22,22,27,31
SG,2007,0,15,18,63,98,80,105,1,13,13,25,23,11,39
SG,2008,0,10,21,46,106,94,127,0,9,16,20,26,17,33
SG,2009,0,16,27,56,100,92,131,0,15,22,24,18,23,28
SG,2010,0,11,21,38,105,86,120,1,15,21,26,21,21,44
SG,2011,0,21,21,44,108,119,126,0,11,25,23,23,20,51
SG,2012,1,31,36,54,106,124,143,0,26,46,27,26,19,39
SG,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SX,2010,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
SX,2011,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
SX,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SX,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SK,2000,2,6,15,31,50,16,32,0,5,9,7,5,4,54
SK,2001,0,8,13,30,48,26,22,1,4,9,12,8,4,41
SK,2002,0,4,18,35,40,21,26,0,6,9,7,3,5,26
SK,2003,1,6,8,31,36,19,25,1,8,9,10,3,4,38
SK,2004,0,2,17,30,30,12,21,1,1,2,3,6,4,26
SK,2005,0,3,13,16,25,25,20,0,1,8,9,5,6,27
SK,2006,4,8,11,18,27,29,17,0,6,6,7,4,3,20
SK,2007,0,8,10,18,51,15,23,1,5,3,5,6,3,28
SK,2008,0,2,7,16,46,10,11,1,2,4,4,5,1,17
SK,2009,0,3,14,19,22,18,9,0,0,5,6,2,5,18
SK,2010,1,7,7,18,17,17,15,0,1,6,7,2,3,11
SK,2011,0,6,8,6,20,16,13,0,2,3,4,6,1,11
SK,2012,0,2,9,17,20,12,7,0,2,3,4,6,1,13
SK,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SI,2000,0,3,11,36,22,14,17,0,3,9,3,4,3,20
SI,2001,0,4,11,30,27,11,7,0,5,11,11,3,5,14
SI,2002,0,8,11,25,26,14,9,0,3,7,6,1,3,17
SI,2003,0,3,9,23,22,7,15,0,5,5,4,3,4,16
SI,2004,0,5,7,10,10,8,13,0,4,6,4,3,2,17
SI,2005,0,4,10,16,15,11,14,0,4,4,6,5,4,16
SI,2006,0,3,5,9,12,7,6,0,5,7,4,2,4,19
SI,2007,0,0,7,15,14,12,9,0,1,5,6,2,3,16
SI,2008,0,3,12,9,17,12,3,0,2,7,2,5,2,7
SI,2009,0,3,8,13,14,6,7,0,3,6,4,1,3,17
SI,2010,0,4,7,10,9,6,12,0,1,5,2,4,1,3
SI,2011,0,3,9,16,12,8,5,0,0,5,4,2,1,17
SI,2012,0,2,6,4,8,6,5,0,2,3,0,1,1,9
SI,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SB,2000,3,13,4,8,8,10,6,8,15,13,7,7,5,2
SB,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SB,2002,3,16,12,9,9,7,4,0,16,15,4,2,7,4
SB,2003,4,14,9,12,14,8,0,9,14,14,16,13,10,1
SB,2004,6,11,12,8,11,9,5,10,22,20,13,14,8,3
SB,2005,4,14,18,9,15,12,11,9,23,21,12,11,9,1
SB,2006,1,13,11,4,4,14,8,4,16,14,9,14,8,4
SB,2007,5,15,16,12,9,8,6,5,12,25,9,10,5,5
SB,2008,3,17,12,11,10,11,7,4,13,23,11,13,3,2
SB,2009,3,11,17,8,8,8,6,9,19,19,9,11,7,3
SB,2010,4,16,18,16,8,3,3,4,19,17,11,5,4,5
SB,2011,3,15,22,12,7,8,6,3,13,27,15,10,16,2
SB,2012,3,20,19,10,12,8,6,5,20,18,11,8,12,5
SB,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO,2000,113,740,724,408,254,195,142,85,354,319,219,110,72,41
SO,2001,125,899,880,476,310,257,196,91,439,413,259,129,97,69
SO,2002,119,922,821,478,307,219,176,112,468,447,302,172,111,75
SO,2003,118,1054,850,513,319,250,214,106,535,462,333,171,161,104
SO,2004,175,1228,1059,610,419,326,278,129,676,618,428,266,157,110
SO,2005,125,1343,1114,725,458,330,319,169,752,636,436,292,212,157
SO,2006,166,1377,1121,647,436,309,336,170,668,628,432,269,171,131
SO,2007,125,1239,1008,578,407,296,289,135,602,520,378,243,181,129
SO,2008,116,1273,1067,635,422,314,298,138,604,587,439,285,191,151
SO,2009,175,1118,974,585,410,314,305,129,560,524,396,231,185,141
SO,2010,109,1036,886,496,355,266,277,91,467,444,341,188,137,132
SO,2011,113,1147,1047,587,398,330,277,114,495,465,348,260,168,135
SO,2012,129,1147,1014,560,449,296,307,121,553,554,396,267,165,169
SO,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZA,2000,116,723,1999,2135,1146,435,212,122,1283,1716,933,423,167,80
ZA,2001,163,1490,3844,3540,1838,690,255,275,2237,3220,1748,781,295,168
ZA,2002,3081,5147,13681,13215,7038,2342,942,3261,7081,11312,6080,2611,1076,600
ZA,2003,1769,10107,20392,17862,9540,3604,1495,2341,12600,16867,9207,4080,1972,1172
ZA,2004,2269,11030,22120,19675,10653,3908,1580,2810,14166,18975,10839,4887,2182,1174
ZA,2005,2035,10422,20576,19465,11143,4124,1705,2561,13632,19343,11338,5416,2352,1348
ZA,2006,2062,10498,21273,19743,11752,4392,1862,2579,14073,20387,12656,5767,2550,1505
ZA,2007,1909,10514,21948,20076,12164,4792,2021,2511,14410,21049,13190,6245,2964,1811
ZA,2008,1863,10172,21706,20699,12724,5169,2246,2360,14010,21579,13778,7146,3234,2117
ZA,2009,1685,8609,22620,21164,12949,5256,2207,2358,14361,21944,13777,7114,3320,2106
ZA,2010,1496,9925,20855,19842,12386,5155,2211,1933,13023,20205,12910,6873,3165,2128
ZA,2011,1472,9772,20487,19360,12111,5220,2164,1932,12751,19250,12807,6955,3266,2223
ZA,2012,1132,9074,19894,18510,11331,5054,2085,1545,11547,17452,11430,5939,2846,2059
ZA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SS,2011,39,251,599,402,259,135,57,60,181,318,239,172,59,26
SS,2012,42,356,753,462,267,135,87,58,212,302,221,139,62,24
SS,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES,2001,13,160,355,351,215,134,232,15,140,237,116,37,21,83
ES,2002,22,189,392,405,300,192,337,17,194,265,131,56,29,117
ES,2003,7,153,334,305,219,132,222,6,138,218,113,51,29,87
ES,2004,14,140,301,312,229,142,227,9,158,202,125,48,22,82
ES,2005,13,166,394,367,230,140,230,10,142,252,151,63,24,108
ES,2006,18,142,332,311,232,105,175,17,122,264,137,48,19,77
ES,2007,10,184,375,379,257,128,191,12,164,291,136,63,23,93
ES,2008,18,179,355,349,268,157,200,13,168,294,173,68,16,73
ES,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES,2010,8,160,373,349,357,172,207,18,157,290,170,69,26,84
ES,2011,14,136,329,304,282,168,199,16,143,255,163,80,30,99
ES,2012,10,112,259,299,276,156,220,15,101,202,161,70,24,74
ES,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LK,2000,25,266,459,695,793,484,360,23,312,264,176,202,144,113
LK,2001,6,284,446,713,779,528,336,18,296,247,194,174,156,131
LK,2002,11,287,411,682,788,551,366,19,320,248,205,151,151,107
LK,2003,12,311,467,694,791,495,389,14,305,218,186,187,132,120
LK,2004,6,358,472,664,800,521,371,18,263,237,192,176,122,102
LK,2005,9,341,520,724,918,657,424,19,295,261,189,200,154,130
LK,2006,8,342,496,600,816,563,402,13,301,248,178,189,157,129
LK,2007,10,288,477,664,802,649,412,16,279,228,183,182,176,111
LK,2008,11,283,488,717,810,649,415,26,298,288,183,173,172,133
LK,2009,10,328,576,703,860,689,414,24,244,241,172,186,163,144
LK,2010,14,268,539,602,884,683,448,15,255,233,171,183,186,154
LK,2011,12,246,459,585,828,653,479,13,270,217,191,192,191,154
LK,2012,7,243,420,504,799,672,456,17,242,200,162,211,200,136
LK,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD,2000,785,1028,1511,1351,1119,638,677,817,925,1134,905,771,327,323
SD,2001,732,1018,1368,1085,777,462,301,590,787,910,715,467,212,58
SD,2002,559,1171,1494,1168,852,511,405,498,865,1007,840,523,275,170
SD,2003,489,1195,1644,1271,856,645,473,443,881,1052,879,562,384,219
SD,2004,537,1377,1791,1465,1035,697,467,426,978,1187,897,601,400,237
SD,2005,425,1358,1990,1541,1151,724,493,381,1102,1203,978,729,411,244
SD,2006,297,1351,1890,1504,1102,710,532,312,965,1108,948,763,442,270
SD,2007,288,1355,1903,1540,1102,729,556,334,992,1318,990,729,467,324
SD,2008,317,1241,1740,1301,903,610,534,321,850,962,841,601,344,235
SD,2009,288,1279,1757,1281,904,606,477,236,806,983,800,557,334,233
SD,2010,209,1185,1781,1335,863,497,391,195,761,979,772,520,279,191
SD,2011,107,899,1359,981,689,386,372,113,512,620,513,352,188,175
SD,2012,117,869,1274,802,466,404,331,115,536,562,470,299,170,172
SD,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SR,2000,1,6,6,3,2,0,4,2,3,6,3,0,1,1
SR,2001,1,2,7,3,2,4,5,0,2,5,3,2,0,2
SR,2002,2,1,12,10,2,3,2,0,3,2,4,2,0,1
SR,2003,0,5,1,13,6,1,6,1,4,2,2,2,1,1
SR,2004,0,6,8,14,6,2,4,0,3,2,1,1,1,1
SR,2005,0,7,8,12,6,3,4,0,3,2,1,2,1,2
SR,2006,5,6,13,9,4,1,7,2,1,4,1,8,0,2
SR,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SR,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SR,2009,2,11,17,21,20,11,10,1,5,13,11,11,11,5
SR,2010,0,5,21,35,19,5,10,1,4,6,10,6,2,8
SR,2011,0,4,7,15,18,3,5,0,1,1,5,2,2,1
SR,2012,0,6,7,15,14,9,7,2,1,7,5,7,1,0
SR,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SZ,2000,11,130,352,249,138,37,17,10,198,298,62,62,24,5
SZ,2001,16,180,468,374,238,70,34,22,362,474,196,74,18,16
SZ,2002,1,94,244,182,117,33,10,9,236,274,127,50,13,9
SZ,2003,15,120,298,171,96,48,19,14,242,325,145,60,20,8
SZ,2004,6,152,316,245,140,53,21,17,271,381,182,74,19,14
SZ,2005,9,162,406,285,139,57,27,14,318,453,207,73,21,8
SZ,2006,32,187,452,268,164,91,45,35,367,464,245,107,48,25
SZ,2007,NA,223,479,344,182,57,27,NA,411,576,232,98,39,18
SZ,2008,29,231,552,357,193,80,35,39,427,663,309,114,57,19
SZ,2009,26,221,637,417,208,109,45,54,459,759,353,121,57,32
SZ,2010,30,207,537,369,192,109,50,51,354,662,276,104,54,16
SZ,2011,16,161,459,318,158,69,46,35,281,495,220,86,40,24
SZ,2012,18,163,479,332,168,84,38,39,284,535,242,88,51,27
SZ,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SE,2000,0,9,10,12,11,4,25,1,9,8,10,2,2,15
SE,2001,1,10,15,5,3,1,23,1,4,12,8,2,2,18
SE,2002,0,6,15,10,8,7,8,0,11,14,8,7,2,13
SE,2003,0,8,14,12,4,5,20,0,10,18,6,2,0,10
SE,2004,1,10,19,8,8,12,13,0,11,11,13,2,3,9
SE,2005,0,7,21,16,10,5,16,1,10,15,12,5,3,13
SE,2006,0,4,15,14,5,3,16,1,12,14,9,1,2,10
SE,2007,0,7,20,10,5,3,9,1,5,11,8,4,1,12
SE,2008,0,14,15,9,5,7,6,0,12,13,5,4,1,6
SE,2009,0,14,16,10,7,5,11,1,9,10,6,5,2,11
SE,2010,1,10,28,8,5,5,13,2,9,16,11,4,2,3
SE,2011,1,14,15,12,8,3,8,0,12,9,10,2,2,3
SE,2012,0,8,16,8,9,8,13,0,11,10,3,7,2,6
SE,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,2000,0,5,17,10,7,6,6,1,8,11,7,2,1,5
CH,2001,0,7,16,12,6,9,5,0,4,9,3,2,1,6
CH,2002,0,10,16,10,16,4,7,0,12,14,5,4,0,4
CH,2003,0,10,7,20,7,4,9,1,9,9,3,0,5,1
CH,2004,0,12,11,11,9,7,11,0,6,13,6,3,3,5
CH,2005,2,8,10,11,11,2,7,0,6,11,8,3,1,4
CH,2006,1,7,14,6,7,6,7,1,7,14,6,3,0,0
CH,2007,0,9,7,7,5,4,8,1,8,13,3,0,2,5
CH,2008,0,8,13,5,4,3,4,1,3,13,6,2,1,1
CH,2009,0,11,10,12,7,2,4,1,1,10,8,5,1,2
CH,2010,0,6,12,9,6,5,8,0,7,15,6,4,1,3
CH,2011,2,8,16,10,13,7,3,2,6,13,2,4,2,2
CH,2012,0,3,18,8,6,5,11,0,7,15,7,1,2,4
